Link,Data,Hora,Liga,Rodada,Home,Away,H_gols_ft,A_gols_ft,H_gols_ht,A_gols_ht,H_posse,A_posse,H_xg,A_xg,H_chutes,A_chutes,H_chutes_alvo,A_chutes_alvo,H_escanteios,A_escanteios,H_faltas,A_faltas,H_amarelos,A_amarelos,H_vermelhos,A_vermelhos,H_ataques,A_ataques,H_ataques_perigosos,A_ataques_perigosos,H_defesas_goleiro,A_defesas_goleiro,H_passes,A_passes,H_acerto_passe,A_acerto_passe,H_passes_decisivos,A_passes_decisivos,H_cruzamentos,A_cruzamentos,H_dribles,A_dribles,H1_chutes_alvo,A1_chutes_alvo,H1_ataques,A1_ataques,H1_ataques_perigosos,A1_ataques_perigosos,H2_chutes_alvo,A2_chutes_alvo,H2_ataques,A2_ataques,H2_ataques_perigosos,A2_ataques_perigosos,Odd_h_open,Odd_d_open,Odd_a_open,Odd_h_close,Odd_d_close,Odd_a_close
https://redscores.com/match/vasco-da-gama-sao-paulo/MFxJ6#1661162,2025-06-12,21:30,Serie A,Rodada 12,São Paulo,Vasco da Gama,1,3,1,3,51.0,49.0,0.55,1.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/juventude-sao-paulo/YxJ6#1661203,2025-07-24,19:00,Serie A,Rodada 16,Juventude,São Paulo,0,1,0,1,37.0,63.0,0.47,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/juventude-vasco-da-gama/YxMF#1661185,2025-08-20,19:00,Serie A,Rodada 14,Juventude,Vasco da Gama,2,0,2,0,23.0,77.0,1.26,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/vasco-da-gama-palmeiras/MFxd5#1895596,2026-03-12,19:30,Serie A,Rodada 5,Vasco da Gama,Palmeiras,2,1,2,1,50.0,50.0,1.33,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/botafogo-gremio/7Xx7y#1661200,2025-09-24,19:30,Serie A,Rodada 16,Grêmio,Botafogo,1,1,1,1,46.0,54.0,2.13,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/sao-paulo-fortaleza/J6xl8#1661116,2025-05-02,21:30,Serie A,Rodada 7,São Paulo,Fortaleza,0,0,0,0,54.0,46.0,1.76,1.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/juventude-vasco-da-gama/YxMF#1661350,2025-11-08,18:00,Serie A,Rodada 33,Vasco da Gama,Juventude,1,3,1,3,71.0,29.0,1.56,1.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/sao-paulo-ceara/J6xkIB#1661111,2025-04-26,18:30,Serie A,Rodada 6,Ceará,São Paulo,1,1,1,1,40.0,60.0,0.44,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/juventude-palmeiras/Yxd5#1661161,2025-10-11,19:00,Serie A,Rodada 12,Palmeiras,Juventude,4,1,4,1,67.0,33.0,1.57,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/palmeiras-ceara/d5xkIB#1661224,2025-08-10,16:00,Serie A,Rodada 19,Palmeiras,Ceará,2,1,2,1,61.0,39.0,1.47,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/botafogo-bragantino/7Xxadb#1661418,2025-04-12,16:00,Serie A,Rodada 3,Bragantino,Botafogo,1,0,1,0,37.0,63.0,1.74,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/vasco-da-gama-sao-paulo/MFxJ6#1661332,2025-11-02,20:30,Serie A,Rodada 31,Vasco da Gama,São Paulo,0,2,0,2,62.0,38.0,1.59,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/vasco-da-gama-ceara/MFxkIB#1661094,2025-04-15,21:30,Serie A,Rodada 4,Ceará,Vasco da Gama,2,1,2,1,36.0,64.0,1.95,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/cruzeiro-mirassol/i4xm9b#1661235,2025-08-18,20:00,Serie A,Rodada 20,Mirassol,Cruzeiro,1,1,1,1,47.0,53.0,1.5,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/vasco-da-gama-fortaleza/MFxl8#1661311,2025-10-15,21:30,Serie A,Rodada 28,Fortaleza,Vasco da Gama,0,2,0,2,55.0,45.0,2.32,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/sport-recife-palmeiras/rtxd5#1661242,2025-08-25,19:00,Serie A,Rodada 21,Palmeiras,Sport Recife,3,0,3,0,46.0,54.0,2.83,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/palmeiras-sao-paulo/d5xJ6#1895567,2026-03-21,21:00,Serie A,Rodada 8,São Paulo,Palmeiras,0,1,0,1,63.0,37.0,0.05,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/palmeiras-fortaleza/d5xl8#1661102,2025-04-20,18:30,Serie A,Rodada 5,Fortaleza,Palmeiras,1,2,1,2,52.0,48.0,1.2,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/vasco-da-gama-sport-recife/MFxrt#1661258,2025-08-31,20:30,Serie A,Rodada 22,Sport Recife,Vasco da Gama,2,3,2,3,55.0,45.0,1.85,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/vasco-da-gama-ceara/MFxkIB#1661260,2025-09-14,20:30,Serie A,Rodada 23,Vasco da Gama,Ceará,2,2,2,2,63.0,37.0,1.11,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/palmeiras-sao-paulo/d5xJ6#1661124,2025-05-11,17:30,Serie A,Rodada 8,Palmeiras,São Paulo,1,0,1,0,57.0,43.0,1.59,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/palmeiras-ceara/d5xkIB#1661403,2025-12-07,16:00,Serie A,Rodada 38,Ceará,Palmeiras,1,3,1,3,43.0,57.0,2.13,1.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/palmeiras-fortaleza/d5xl8#1661270,2025-09-20,21:00,Serie A,Rodada 24,Palmeiras,Fortaleza,4,1,4,1,66.0,34.0,2.57,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/vasco-da-gama-palmeiras/MFxd5#1661114,2025-05-04,16:00,Serie A,Rodada 7,Vasco da Gama,Palmeiras,0,1,0,1,52.0,48.0,0.77,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/sport-recife-palmeiras/rtxd5#1661076,2025-04-06,18:30,Serie A,Rodada 2,Sport Recife,Palmeiras,1,2,1,2,51.0,49.0,0.6,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/sport-recife-sao-paulo/rtxJ6#1661239,2025-08-16,18:30,Serie A,Rodada 20,Sport Recife,São Paulo,2,2,2,2,34.0,66.0,0.45,1.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/juventude-sao-paulo/YxJ6#1661370,2025-11-23,16:00,Serie A,Rodada 35,São Paulo,Juventude,2,1,2,1,51.0,49.0,2.08,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/crb-ituano/NuAx4rB#1371141,2024-11-04,21:15,Serie B,Rodada 35,Ituano,CRB,1,2,1,2,52.0,0.0,2.27,1.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/remo-athletic-club/KdBxSebA#1665288,2025-10-18,20:30,Serie B,Rodada 33,Remo,Athletic Club,3,1,3,1,43.0,57.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/botafogo-sp-vila-nova/VAxXgB#1665382,2025-08-25,19:00,Serie B,Rodada 23,Botafogo SP,Vila Nova,2,0,2,0,62.0,38.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/paysandu-atletico-go/A6xRhb#1665476,2025-07-12,18:30,Serie B,Rodada 16,Paysandu,Atlético GO,2,2,2,2,45.0,55.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/crb-coritiba/NuAxbvA#1665445,2025-07-10,21:35,Serie B,Rodada 16,CRB,Coritiba,0,1,0,1,66.0,34.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/ponte-preta-operario-pr/NBAxE7B#1371019,2024-08-23,21:30,Serie B,Rodada 23,Ponte Preta,Operário PR,0,1,0,1,51.0,49.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/criciuma-volta-redonda/7SAx1DB#1665352,2025-09-12,19:00,Serie B,Rodada 26,Volta Redonda,Criciúma,0,0,0,0,47.0,53.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/botafogo-sp-volta-redonda/VAx1DB#1665262,2025-11-03,19:00,Serie B,Rodada 35,Volta Redonda,Botafogo SP,0,1,0,1,61.0,39.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/sport-recife-operario-pr/rtxE7B#1371145,2024-11-04,19:00,Serie B,Rodada 35,Operário PR,Sport Recife,2,1,2,1,71.0,29.0,1.81,1.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/athletic-club-amazonas/SebAxvgBA#1665491,2025-06-09,19:30,Serie B,Rodada 11,Amazonas,Athletic Club,1,0,1,0,47.0,53.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/avai-atletico-go/bWAxRhb#1665359,2025-09-16,19:30,Serie B,Rodada 26,Atlético GO,Avaí,2,1,2,1,69.0,31.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/botafogo-sp-novorizontino/VAxnVA#1665449,2025-07-06,18:30,Serie B,Rodada 15,Botafogo SP,Novorizontino,0,0,0,0,53.0,47.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/ponte-preta-america-mineiro/NBAxvvA#1371069,2024-09-24,21:30,Serie B,Rodada 28,Ponte Preta,América Mineiro,0,2,0,2,52.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/brusque-america-mineiro/KvAxvvA#1371172,2024-11-24,18:30,Serie B,Rodada 38,América Mineiro,Brusque,3,0,3,0,56.0,44.0,3.12,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/novorizontino-amazonas/nVAxvgBA#1665454,2025-06-29,19:00,Serie B,Rodada 14,Novorizontino,Amazonas,1,1,1,1,72.0,28.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/chapecoense-vila-nova/TFxXgB#1665377,2025-09-01,19:00,Serie B,Rodada 24,Chapecoense,Vila Nova,2,2,2,2,66.0,34.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/athletico-pr-operario-pr/i5xE7B#1665529,2025-06-01,16:00,Serie B,Rodada 10,Operário PR,Athletico PR,2,2,2,2,42.0,58.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/operario-pr-amazonas/E7BxvgBA#1665525,2025-05-25,18:30,Serie B,Rodada 9,Amazonas,Operário PR,2,0,2,0,42.0,58.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/crb-volta-redonda/NuAx1DB#1665568,2025-04-17,20:00,Serie B,Rodada 3,CRB,Volta Redonda,1,0,1,0,47.0,53.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/athletico-pr-criciuma/i5x7SA#1665406,2025-08-11,19:00,Serie B,Rodada 21,Criciúma,Athletico PR,4,2,4,2,50.0,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/paysandu-criciuma/A6x7SA#1665530,2025-06-02,21:00,Serie B,Rodada 10,Paysandu,Criciúma,0,1,0,1,54.0,46.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/goias-volta-redonda/0pbx1DB#1665312,2025-10-04,18:30,Serie B,Rodada 30,Volta Redonda,Goiás,0,0,0,0,55.0,45.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/botafogo-sp-athletic-club/VAxSebA#1665566,2025-05-12,19:00,Serie B,Rodada 7,Botafogo SP,Athletic Club,0,3,0,3,66.0,34.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/criciuma-athletic-club/7SAxSebA#1665569,2025-04-17,20:00,Serie B,Rodada 3,Criciúma,Athletic Club,4,0,4,0,63.0,37.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/athletico-pr-atletico-go/i5xRhb#1665319,2025-10-05,20:30,Serie B,Rodada 30,Atlético GO,Athletico PR,3,0,3,0,40.0,60.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/santos-crb/m9xNuA#1371162,2024-11-17,16:00,Serie B,Rodada 37,Santos,CRB,0,2,0,2,64.0,0.0,1.43,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/novorizontino-volta-redonda/nVAx1DB#1665402,2025-08-09,20:30,Serie B,Rodada 21,Volta Redonda,Novorizontino,0,0,0,0,53.0,47.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/goias-amazonas/0pbxvgBA#1371166,2024-11-16,19:00,Serie B,Rodada 37,Amazonas,Goiás,0,4,0,4,67.0,33.0,0.85,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/ferroviaria-atletico-go/cUxRhb#1665578,2025-04-17,21:00,Serie B,Rodada 3,Ferroviária,Atlético GO,2,0,2,0,50.0,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/coritiba-athletic-club/bvAxSebA#1665434,2025-07-22,21:30,Serie B,Rodada 18,Athletic Club,Coritiba,1,1,1,1,42.0,58.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/athletico-pr-america-mineiro/i5xvvA#1665424,2025-07-27,18:30,Serie B,Rodada 19,América Mineiro,Athletico PR,2,2,2,2,54.0,46.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/crb-vila-nova/NuAxXgB#1665245,2025-11-15,16:30,Serie B,Rodada 37,CRB,Vila Nova,2,0,2,0,63.0,37.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/remo-vila-nova/KdBxXgB#1665556,2025-05-14,19:00,Serie B,Rodada 7,Remo,Vila Nova,2,0,2,0,39.0,61.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/ponte-preta-crb/NBAxUDGA#1371064,2024-09-19,19:30,Serie B,Rodada 27,CRB,Ponte Preta,0,1,0,1,64.0,36.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/athletico-pr-america-mineiro/i5xvvA#1665241,2025-11-23,16:30,Serie B,Rodada 38,Athletico PR,América Mineiro,1,0,1,0,48.0,52.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/operario-pr-athletic-club/E7BxSebA#1665485,2025-06-14,20:30,Serie B,Rodada 12,Athletic Club,Operário PR,2,1,2,1,57.0,43.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/cuiaba-vila-nova/roAxXgB#1665340,2025-09-24,19:00,Serie B,Rodada 28,Vila Nova,Cuiabá,2,2,2,2,45.0,55.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/ferroviaria-goias/cUx0pb#1665333,2025-09-23,21:35,Serie B,Rodada 28,Ferroviária,Goiás,1,1,1,1,61.0,39.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/cuiaba-novorizontino/roAxnVA#1665502,2025-06-15,16:00,Serie B,Rodada 12,Novorizontino,Cuiabá,3,0,3,0,39.0,61.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/ferroviaria-avai/cUxbWA#1665347,2025-09-20,18:30,Serie B,Rodada 27,Avaí,Ferroviária,2,2,2,2,60.0,40.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
